type,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],twf,hdf,pwf,osf,rnf,machine_failure
0,302.3,311.3,1439.0,41.8,96,0,0,0,0,0,0
0,297.5,308.6,1536.0,39.0,202,0,0,0,0,0,0
0,297.8,308.3,1477.0,44.8,170,0,0,0,0,0,0
1,296.9,307.8,1426.0,50.7,130,0,0,0,0,0,0
0,298.3,308.4,1490.0,41.7,170,0,0,0,0,0,0
1,302.9,312.5,1899.5,21.2,23,0,0,0,0,0,0
0,300.7,309.9,1383.0,44.5,176,0,0,0,0,0,0
1,301.4,311.2,1727.0,26.5,43,0,0,0,0,0,0
1,300.4,309.6,1563.0,34.0,6,0,0,0,0,0,0
2,301.9,310.9,1590.0,34.3,106,0,0,0,0,0,0
0,297.4,308.4,1474.0,43.6,4,0,0,0,0,0,0
1,298.2,309.0,1353.0,50.3,150,0,0,0,0,0,0
0,302.2,311.1,1351.0,48.6,110,0,0,0,0,0,0
2,301.9,310.5,1472.0,39.7,187,0,0,0,0,0,0
0,299.8,309.2,1439.0,36.1,203,0,0,0,0,0,0
1,298.0,307.6,1472.0,46.7,116,0,0,0,0,0,0
1,298.8,308.7,1543.0,38.2,44,0,0,0,0,0,0
0,299.0,310.4,1339.0,49.6,94,0,0,0,0,0,0
0,302.7,312.2,1376.0,52.8,164,0,0,0,0,0,0
1,301.9,310.5,1590.0,40.3,130,0,0,0,0,0,0
0,302.3,310.8,1465.0,43.8,7,0,0,0,0,0,0
0,297.9,307.6,1747.0,25.3,136,0,0,0,0,0,0
0,295.5,306.1,1573.0,35.1,129,0,0,0,0,0,0
0,297.4,308.4,1421.0,46.0,124,0,0,0,0,0,0
0,301.2,310.9,1413.0,50.1,141,0,0,0,0,0,0
1,299.0,310.6,1587.0,34.2,141,0,0,0,0,0,0
1,303.5,312.9,1572.0,44.7,84,0,0,0,0,0,0
1,300.2,309.7,1408.0,44.0,144,0,0,0,0,0,0
1,302.2,311.5,1479.0,39.5,36,0,0,0,0,0,0
0,301.4,310.8,1610.0,34.6,187,0,0,0,0,0,0
2,297.5,308.3,1674.0,30.0,54,0,0,0,0,0,0
1,301.7,311.1,1618.0,36.7,115,0,0,0,0,0,0
0,300.4,311.8,1433.0,42.2,14,0,0,0,0,0,0
0,299.8,309.6,1526.0,41.7,85,0,0,0,0,0,0
0,300.3,310.3,1629.0,34.1,52,0,0,0,0,0,0
0,299.4,309.2,1621.0,34.5,48,0,0,0,0,0,0
0,302.1,310.1,1447.0,46.6,169,0,0,0,0,0,0
1,299.7,311.0,1506.0,42.7,85,0,0,0,0,0,0
0,298.0,307.7,1492.0,38.7,202,0,0,0,0,0,0
0,298.2,308.3,1458.0,41.8,132,0,0,0,0,0,0
0,303.8,313.1,1523.0,39.8,150,0,0,0,0,0,0
0,298.9,310.2,1445.0,40.0,129,0,0,0,0,0,0
1,298.9,308.4,1827.0,26.1,5,0,0,0,0,0,0
1,301.8,310.2,1437.0,42.3,0,0,0,0,0,0,0
0,299.1,308.4,1693.0,31.6,65,0,0,0,0,0,0
0,298.8,308.9,1455.0,41.3,208,0,0,0,0,0,1
0,302.6,310.4,1365.0,66.8,80,0,0,0,0,0,1
0,300.1,309.5,1353.0,50.9,34,0,0,0,0,0,0
0,301.8,311.1,1495.0,36.9,197,0,0,0,0,0,0
1,297.6,308.3,1648.0,29.1,134,0,0,0,0,0,0
0,301.9,309.7,1719.0,31.9,0,0,0,0,0,0,0
0,303.3,312.7,1643.0,30.7,142,0,0,0,0,0,0
0,303.3,311.6,1484.0,44.6,223,0,0,0,0,0,0
1,299.0,310.3,1662.0,33.6,67,0,0,0,0,0,0
0,297.4,308.3,1854.0,21.8,24,0,0,0,0,0,0
2,298.9,310.5,1429.0,39.9,19,0,0,0,0,0,0
1,301.9,310.9,1456.0,43.6,45,0,0,0,0,0,0
0,301.0,310.7,1464.0,45.8,184,0,0,0,0,0,0
0,299.2,308.7,1514.0,41.9,196,0,0,0,0,0,0
1,297.2,308.6,1444.0,41.1,56,0,0,0,0,0,0
0,299.2,309.1,1468.0,45.6,2,0,0,0,0,0,0
0,300.4,309.6,1543.0,38.1,209,0,0,0,0,0,0
2,302.4,311.1,1578.0,32.3,196,0,0,0,0,0,0
0,301.3,310.5,1390.0,45.8,63,0,0,0,0,0,0
0,302.4,311.8,1448.0,43.4,141,0,0,0,0,0,0
0,297.3,308.0,1518.0,36.0,59,0,0,0,0,0,0
1,298.2,309.0,1508.0,40.5,192,0,0,0,0,0,0
1,297.7,308.3,1547.0,36.8,74,0,0,0,0,0,0
1,300.3,311.8,1483.0,45.1,181,0,0,0,0,0,0
0,299.5,309.1,1336.0,42.1,217,0,0,0,0,0,0
2,300.8,309.4,1474.0,40.7,104,0,0,0,0,0,0
0,300.4,309.8,1342.0,52.5,68,0,0,0,0,0,0
1,298.7,310.1,1644.0,34.1,46,0,0,0,0,0,0
0,301.3,311.1,1504.0,39.1,2,0,0,0,0,0,0
1,295.7,306.3,1712.0,28.5,43,0,0,0,0,0,0
2,300.4,310.7,1656.0,36.3,127,0,0,0,0,0,0
2,303.7,312.5,1520.0,35.6,154,0,0,0,0,0,0
0,300.1,309.1,1353.0,58.7,86,0,0,0,0,0,0
0,298.2,308.9,1709.0,28.1,81,0,0,0,0,0,0
1,298.1,307.8,1503.0,44.7,54,0,0,0,0,0,0
0,303.6,312.5,1431.0,49.0,162,0,0,0,0,0,0
1,300.7,311.9,1366.0,55.1,36,0,0,0,0,0,0
0,303.7,312.3,1384.0,45.9,121,0,0,0,0,0,0
0,300.7,310.8,1496.0,46.4,90,0,0,0,0,0,0
0,298.7,310.1,1433.0,54.6,66,0,0,0,0,0,0
0,300.9,312.0,1441.0,43.8,210,0,0,0,0,0,0
0,298.9,310.1,1577.0,41.4,80,0,0,0,0,0,0
0,296.1,307.1,1898.0,22.7,20,0,0,0,0,0,0
1,297.7,309.4,1461.0,43.7,142,0,0,0,0,0,0
1,298.8,310.2,1581.0,37.5,75,0,0,0,0,0,0
0,303.3,311.7,1508.0,35.5,217,0,0,0,0,0,0
1,297.3,307.8,1538.0,48.0,171,0,0,0,0,0,0
0,297.5,308.8,1312.0,50.3,159,0,0,0,0,0,0
0,300.4,309.5,1543.0,38.9,37,0,0,0,0,0,0
0,297.9,309.1,1507.0,36.9,13,0,0,0,0,0,0
0,301.6,311.2,1408.0,42.9,89,0,0,0,0,0,0
0,301.3,310.0,1438.0,40.9,7,0,0,0,0,0,0
0,302.6,311.0,1610.0,39.2,152,0,0,0,0,0,0
2,300.5,311.4,1679.0,27.5,59,0,0,0,0,0,0
1,298.1,308.5,1382.0,54.5,17,0,0,0,0,0,0
0,301.5,310.6,1587.0,33.7,122,0,0,0,0,0,0
0,302.2,311.3,1382.0,46.4,94,0,0,0,0,0,0
0,302.5,311.9,1452.0,47.4,77,0,0,0,0,0,0
1,298.1,308.3,1453.0,41.5,204,0,0,0,0,0,0
0,300.5,309.7,1395.0,61.0,157,0,0,0,0,0,0
0,303.7,312.8,1437.0,51.3,42,0,0,0,0,0,0
0,297.2,307.9,1493.0,38.4,146,0,0,0,0,0,0
1,301.9,310.9,1421.0,46.2,26,0,0,0,0,0,0
0,301.7,311.0,1585.0,35.9,185,0,0,0,0,0,0
0,298.9,309.8,1534.0,42.1,23,0,0,0,0,0,0
2,300.5,310.8,1631.0,30.5,132,0,0,0,0,0,0
0,297.3,308.6,1505.0,33.5,14,0,0,0,0,0,0
1,298.9,310.1,1484.0,40.4,61,0,0,0,0,0,0
0,299.8,311.1,1820.0,24.9,174,0,0,0,0,0,0
2,299.6,309.2,1597.0,36.3,35,0,0,0,0,0,0
1,297.8,307.8,1622.0,32.1,18,0,0,0,0,0,0
0,298.8,308.4,1484.0,39.2,8,0,0,0,0,0,0
1,301.0,312.1,1664.0,28.4,168,0,0,0,0,0,0
0,298.3,310.0,1442.0,43.9,110,0,0,0,0,0,0
0,302.7,312.2,1405.0,51.4,157,0,0,0,0,0,0
2,300.7,310.2,1364.0,65.3,208,0,0,0,0,0,1
0,301.1,310.2,1657.0,34.1,52,0,0,0,0,0,0
0,300.9,311.4,1899.5,21.4,105,0,0,0,0,0,0
0,303.6,312.6,1606.0,33.6,184,0,0,0,0,0,0
0,300.7,310.3,1662.0,34.4,57,0,0,0,0,0,0
0,298.6,308.4,1310.0,59.7,40,0,0,0,0,0,0
0,303.6,312.7,1429.0,47.7,198,0,0,0,0,0,0
0,300.4,309.7,1384.0,45.1,159,0,0,0,0,0,0
0,302.2,311.4,1899.5,19.2,31,0,0,0,0,0,0
1,297.9,308.8,1538.0,37.6,54,0,0,0,0,0,0
1,298.4,308.2,1463.0,37.6,188,0,0,0,0,0,0
0,297.7,308.9,1575.0,39.9,12,0,0,0,0,0,0
0,303.5,312.8,1877.0,22.3,96,0,0,0,0,0,0
0,299.6,309.2,1572.0,33.4,20,0,0,0,0,0,0
2,302.0,309.9,1606.0,34.5,156,0,0,0,0,0,0
1,297.6,308.1,1379.0,57.4,122,0,0,0,0,0,0
2,300.7,311.3,1374.0,53.1,66,0,0,0,0,0,0
2,298.0,308.7,1536.0,39.6,99,0,0,0,0,0,0
2,304.0,313.2,1517.0,43.1,96,0,0,0,0,0,0
0,303.4,311.7,1476.0,42.3,180,0,0,0,0,0,0
1,301.2,312.4,1428.0,36.6,99,0,0,0,0,0,0
0,301.9,310.6,1467.0,39.3,32,0,0,0,0,0,0
0,301.4,310.6,1347.0,53.3,104,0,0,0,0,0,0
0,298.0,309.2,1527.0,39.5,85,0,0,0,0,0,0
0,298.6,309.6,1533.0,40.7,106,0,0,0,0,0,0
0,298.4,308.8,1458.0,40.1,111,0,0,0,0,0,0
0,302.2,311.4,1499.0,37.7,55,0,0,0,0,0,0
2,297.7,308.3,1488.0,41.0,101,0,0,0,0,0,0
0,300.8,310.8,1407.0,45.1,51,0,0,0,0,0,0
1,298.1,307.6,1899.5,19.2,150,0,0,0,0,0,0
0,300.0,309.6,1738.0,28.7,51,0,0,0,0,0,0
2,303.3,311.4,1692.0,27.9,55,0,0,0,0,0,0
2,296.7,307.5,1607.0,33.6,38,0,0,0,0,0,0
1,302.7,311.7,1784.0,25.1,177,0,0,0,0,0,0
0,300.4,309.7,1584.0,32.6,71,0,0,0,0,0,0
0,302.3,311.3,1614.0,34.1,129,0,0,0,0,0,0
1,297.3,308.4,1686.0,34.5,97,0,0,0,0,0,0
0,297.9,309.0,1379.0,47.3,28,0,0,0,0,0,0
0,297.0,307.9,1350.0,47.7,168,0,0,0,0,0,0
0,298.8,309.1,1350.0,52.5,111,0,0,0,0,0,0
0,298.2,307.6,1492.0,37.2,178,0,0,0,0,0,0
0,298.6,309.6,1390.0,50.3,196,0,0,0,0,0,0
1,302.1,310.9,1899.5,23.1,51,0,0,0,0,0,0
0,300.6,311.0,1563.0,40.7,87,0,0,0,0,0,0
2,302.4,310.9,1444.0,40.7,174,0,0,0,0,0,0
1,297.9,309.0,1899.5,13.9,82,0,0,0,0,0,0
1,298.6,309.0,1481.0,40.8,6,0,0,0,0,0,0
0,302.0,309.8,1456.0,58.1,145,0,0,0,0,0,0
0,300.2,310.0,1493.0,47.3,172,0,0,0,0,0,0
1,297.3,308.8,1586.0,32.7,131,0,0,0,0,0,0
0,297.4,308.6,1439.0,46.4,114,0,0,0,0,0,0
0,297.9,309.9,1472.0,45.0,183,0,0,0,0,0,0
0,297.4,308.6,1609.0,36.2,116,0,0,0,0,0,0
0,300.6,309.5,1471.0,49.6,29,0,0,0,0,0,0
1,299.1,308.4,1332.0,51.7,71,0,0,0,0,0,0
0,300.4,310.8,1348.0,56.0,146,0,0,0,0,0,0
0,299.6,310.2,1473.0,42.7,81,0,0,0,0,0,0
0,300.8,311.3,1505.0,45.5,141,0,0,0,0,0,0
0,303.8,312.7,1414.0,41.7,190,0,0,0,0,0,0
0,300.6,310.0,1313.0,52.9,93,0,0,0,0,0,0
0,301.0,312.1,1675.0,30.7,200,0,0,0,0,0,0
1,300.2,311.4,1450.0,38.5,68,0,0,0,0,0,0
0,303.1,312.5,1453.0,49.1,140,0,0,0,0,0,0
0,299.0,310.1,1505.0,41.3,85,0,0,0,0,0,0
1,300.8,310.4,1450.0,39.4,62,0,0,0,0,0,0
1,297.7,309.6,1596.0,35.2,173,0,0,0,0,0,0
1,300.4,309.8,1356.0,44.4,136,0,0,0,0,0,0
0,298.4,310.1,1455.0,42.2,94,0,0,0,0,0,0
0,299.7,310.9,1491.0,40.1,195,0,0,0,0,0,0
0,298.9,309.9,1404.0,39.8,62,0,0,0,0,0,0
0,300.7,311.1,1899.5,14.3,135,0,0,0,0,0,0
1,302.1,311.3,1511.0,45.0,204,0,0,0,0,0,0
1,297.9,309.6,1515.0,38.8,124,0,0,0,0,0,0
1,300.4,310.5,1644.0,31.4,41,0,0,0,0,0,0
0,300.0,309.8,1474.0,40.6,78,0,0,0,0,0,0
1,300.1,309.1,1533.0,38.0,26,0,0,0,0,0,0
0,303.5,312.0,1366.0,54.5,30,0,0,0,0,0,1
0,301.8,310.8,1557.0,33.3,190,0,0,0,0,0,0
0,299.7,310.3,1505.0,37.7,4,0,0,0,0,0,0
0,303.7,313.0,1694.0,28.0,44,0,0,0,0,0,0
0,300.3,311.8,1551.0,37.2,9,0,0,0,0,0,0
0,302.1,310.8,1772.0,27.1,233,0,0,0,0,0,0
0,301.9,310.6,1331.0,67.19999999999999,85,0,0,0,0,0,1
0,301.0,311.0,1437.0,56.0,33,0,0,0,0,0,0
1,297.5,308.9,1535.0,37.7,12,0,0,0,0,0,0
0,297.5,308.5,1373.0,39.9,110,0,0,0,0,0,0
0,301.5,311.1,1731.0,27.9,101,0,0,0,0,0,0
1,302.8,312.3,1262.0,67.19999999999999,234,0,0,0,0,0,1
0,297.5,308.4,1528.0,39.9,160,0,0,0,0,0,0
0,301.4,310.8,1362.0,53.2,4,0,0,0,0,0,0
0,302.5,310.9,1330.0,56.9,97,0,0,0,0,0,1
0,298.0,309.6,1633.0,34.8,41,0,0,0,0,0,0
1,300.7,310.1,1483.0,40.2,162,0,0,0,0,0,0
2,303.8,312.9,1378.0,45.6,184,0,0,0,0,0,0
2,299.1,310.4,1369.0,54.5,104,0,0,0,0,0,0
0,300.3,309.9,1540.0,39.9,203,0,0,0,0,0,0
0,303.9,312.7,1528.0,38.4,177,0,0,0,0,0,0
1,300.5,309.7,1341.0,50.9,137,0,0,0,0,0,0
1,299.3,310.9,1826.0,25.1,2,0,0,0,0,0,0
0,298.3,308.0,1486.0,42.3,86,0,0,0,0,0,0
0,299.1,310.2,1695.0,29.6,8,0,0,0,0,0,0
1,300.3,309.4,1612.0,33.1,150,0,0,0,0,0,0
0,302.4,311.8,1384.0,50.9,99,0,0,0,0,0,0
0,298.1,309.5,1467.0,41.8,48,0,0,0,0,0,0
0,300.6,312.0,1566.0,30.1,128,0,0,0,0,0,0
2,300.5,311.7,1454.0,50.3,175,0,0,0,0,0,0
0,296.8,307.6,1304.0,48.7,142,0,0,0,0,0,0
1,297.3,308.3,1595.0,32.2,29,0,0,0,0,0,0
0,299.2,310.3,1429.0,40.1,23,0,0,0,0,0,0
0,303.6,312.9,1588.0,31.9,53,0,0,0,0,0,0
0,303.9,313.2,1481.0,40.0,100,0,0,0,0,0,0
2,298.9,310.2,1532.0,37.7,166,0,0,0,0,0,0
0,297.4,308.5,1295.0,52.1,130,0,0,0,0,0,0
0,302.2,310.8,1383.0,46.9,45,0,0,0,0,0,0
1,301.9,310.9,1763.0,28.4,103,0,0,0,0,0,0
1,297.7,309.0,1504.0,40.4,35,0,0,0,0,0,0
0,298.6,309.3,1702.0,27.6,143,0,0,0,0,0,0
0,297.8,308.4,1518.0,32.5,190,0,0,0,0,0,0
0,300.5,310.6,1499.0,45.2,8,0,0,0,0,0,0
1,301.4,310.6,1565.0,36.1,110,0,0,0,0,0,0
0,297.5,308.6,1452.0,39.0,72,0,0,0,0,0,0
0,301.9,310.4,1610.0,34.8,71,0,0,0,0,0,0
1,299.9,311.2,1579.0,35.5,162,0,0,0,0,0,0
0,297.6,309.1,1449.0,49.1,174,0,0,0,0,0,0
1,303.6,312.8,1899.5,12.800000000000011,26,0,0,0,0,0,1
2,298.9,310.6,1519.0,38.8,213,0,0,0,0,0,0
0,300.6,311.7,1734.0,29.9,72,0,0,0,0,0,0
0,297.2,308.0,1869.0,25.4,163,0,0,0,0,0,0
1,300.5,310.2,1571.0,34.6,228,0,0,0,0,0,0
0,298.4,309.1,1467.0,42.5,139,0,0,0,0,0,0
1,300.7,310.6,1899.5,19.1,102,0,0,0,0,0,0
0,299.8,310.2,1899.5,23.5,166,0,0,0,0,0,0
0,298.4,308.2,1850.0,27.0,194,0,0,0,0,0,0
1,299.6,310.2,1620.0,30.0,70,0,0,0,0,0,0
0,302.4,310.4,1521.0,38.5,142,0,0,0,0,0,0
0,295.5,306.0,1456.0,39.2,167,0,0,0,0,0,0
0,297.6,308.6,1415.0,47.3,169,0,0,0,0,0,0
0,299.2,308.4,1509.0,39.4,0,0,0,0,0,0,0
1,301.8,310.7,1429.0,47.9,53,0,0,0,0,0,0
1,303.6,312.7,1765.0,27.5,115,0,0,0,0,0,0
0,302.6,311.5,1442.0,59.8,169,0,0,0,0,0,1
0,301.4,310.5,1571.0,33.9,208,0,0,0,0,0,0
0,297.3,308.0,1447.0,49.0,61,0,0,0,0,0,0
0,302.3,311.5,1507.0,37.5,55,0,0,0,0,0,0
0,300.5,310.5,1695.0,26.7,28,0,0,0,0,0,0
0,301.0,310.9,1492.0,36.7,199,0,0,0,0,0,0
1,301.3,311.1,1678.0,30.7,34,0,0,0,0,0,0
0,301.5,310.6,1565.0,43.9,142,0,0,0,0,0,0
0,299.9,309.6,1294.0,49.7,126,0,0,0,0,0,0
0,301.7,309.9,1607.0,37.7,93,0,0,0,0,0,0
0,297.2,308.3,1419.0,39.7,115,0,0,0,0,0,0
0,300.7,311.2,1878.0,24.3,24,0,0,0,0,0,0
0,297.9,308.0,1490.0,46.2,6,0,0,0,0,0,0
1,297.4,308.5,1638.0,32.2,84,0,0,0,0,0,0
0,300.2,309.7,1275.0,60.7,15,0,0,0,0,0,0
0,298.0,307.8,1622.0,33.3,121,0,0,0,0,0,0
0,301.7,310.2,1435.0,48.1,12,0,0,0,0,0,0
0,301.3,311.3,1509.0,42.5,213,0,0,0,0,0,0
1,302.3,311.9,1508.0,42.3,159,0,0,0,0,0,0
0,300.8,310.8,1564.0,36.2,31,0,0,0,0,0,0
1,298.2,308.9,1614.0,35.5,15,0,0,0,0,0,0
0,298.8,310.3,1553.0,36.8,97,0,0,0,0,0,0
0,298.7,309.7,1393.0,45.7,99,0,0,0,0,0,0
1,300.4,311.7,1555.0,38.7,5,0,0,0,0,0,0
0,298.6,309.3,1537.0,37.6,175,0,0,0,0,0,0
0,300.7,311.9,1399.0,50.2,222,0,0,0,0,0,1
1,299.9,309.5,1412.0,57.9,59,0,0,0,0,0,0
1,298.0,309.0,1439.0,38.5,34,0,0,0,0,0,0
0,302.2,310.9,1506.0,34.0,49,0,0,0,0,0,0
1,297.6,309.6,1592.0,35.8,57,0,0,0,0,0,0
1,297.8,309.3,1899.5,15.7,36,0,0,0,0,0,0
1,298.1,307.9,1569.0,37.0,29,0,0,0,0,0,0
1,296.8,307.5,1516.0,36.7,135,0,0,0,0,0,0
0,298.0,308.7,1268.0,67.19999999999999,189,0,0,0,0,0,1
0,298.2,309.0,1780.0,29.3,91,0,0,0,0,0,0
0,302.8,312.1,1899.5,20.3,56,0,0,0,0,0,0
0,298.8,309.8,1557.0,37.2,139,0,0,0,0,0,0
0,303.5,312.4,1481.0,43.7,20,0,0,0,0,0,0
0,298.5,309.3,1471.0,44.7,119,0,0,0,0,0,0
0,298.6,308.2,1390.0,51.4,168,0,0,0,0,0,0
1,301.2,310.7,1899.5,22.5,28,0,0,0,0,0,0
0,300.6,311.8,1501.0,44.8,226,0,0,0,0,0,0
1,302.3,311.7,1685.0,30.8,130,0,0,0,0,0,0
0,301.0,311.2,1511.0,42.9,26,0,0,0,0,0,0
1,296.9,308.4,1450.0,46.9,186,0,0,0,0,0,0
0,298.5,309.7,1437.0,42.6,120,0,0,0,0,0,0
0,303.1,311.2,1435.0,40.1,219,0,0,0,0,0,0
0,298.9,310.1,1602.0,38.2,58,0,0,0,0,0,0
1,300.8,309.7,1751.0,27.9,183,0,0,0,0,0,0
0,298.5,309.5,1548.0,44.5,132,0,0,0,0,0,0
1,300.4,309.6,1675.0,35.5,164,0,0,0,0,0,0
0,301.7,311.1,1644.0,32.8,206,0,0,0,0,0,0
1,303.3,312.6,1397.0,47.1,137,0,0,0,0,0,0
0,303.4,311.9,1298.0,63.9,59,0,0,0,0,0,1
2,297.2,308.6,1486.0,46.6,98,0,0,0,0,0,0
1,302.6,310.4,1544.0,35.1,25,0,0,0,0,0,0
1,302.0,310.4,1595.0,32.9,135,0,0,0,0,0,0
1,295.8,306.4,1335.0,51.7,69,0,0,0,0,0,0
2,297.6,308.6,1463.0,46.7,85,0,0,0,0,0,0
0,299.7,311.0,1899.5,21.0,201,0,0,0,0,0,0
1,300.6,311.4,1468.0,40.4,55,0,0,0,0,0,0
1,303.4,311.8,1391.0,42.7,197,0,0,0,0,0,0
1,302.6,310.5,1524.0,33.7,204,0,0,0,0,0,0
0,304.0,312.8,1542.0,42.7,198,0,0,0,0,0,0
0,295.6,306.2,1287.0,54.8,49,0,0,0,0,0,0
0,298.4,310.1,1533.0,35.2,92,0,0,0,0,0,0
2,302.8,312.5,1422.0,46.1,4,0,0,0,0,0,0
0,298.2,309.4,1398.0,52.9,79,0,0,0,0,0,0
0,300.3,311.1,1676.0,28.6,158,0,0,0,0,0,0
0,298.1,310.0,1553.0,40.9,49,0,0,0,0,0,0
1,299.3,308.4,1542.0,37.5,203,0,0,0,0,0,1
0,298.0,308.8,1496.0,44.9,179,0,0,0,0,0,0
0,301.5,310.5,1396.0,44.5,117,0,0,0,0,0,0
0,299.8,310.5,1496.0,38.8,215,0,0,0,0,0,0
0,298.3,310.1,1523.0,45.9,99,0,0,0,0,0,0
0,298.2,308.8,1442.0,47.0,18,0,0,0,0,0,0
1,301.4,311.2,1476.0,36.5,25,0,0,0,0,0,0
1,297.2,308.3,1431.0,43.7,46,0,0,0,0,0,0
2,296.8,308.1,1492.0,43.7,222,0,0,0,0,0,0
1,303.5,312.5,1353.0,51.0,172,0,0,0,0,0,0
2,298.2,309.0,1524.0,39.1,100,0,0,0,0,0,0
1,299.5,311.0,1451.0,43.3,136,0,0,0,0,0,0
0,300.8,310.8,1486.0,45.7,146,0,0,0,0,0,0
0,297.9,309.0,1502.0,40.2,30,0,0,0,0,0,0
2,298.1,309.9,1686.0,29.1,60,0,0,0,0,0,0
0,299.2,309.1,1605.0,34.3,107,0,0,0,0,0,0
1,301.8,310.3,1465.0,46.5,60,0,0,0,0,0,0
1,297.4,308.8,1573.0,33.9,123,0,0,0,0,0,0
0,299.6,309.3,1558.0,34.8,115,0,0,0,0,0,0
1,300.7,309.5,1439.0,43.8,41,0,0,0,0,0,0
0,300.7,312.3,1420.0,53.8,67,0,0,0,0,0,0
2,300.5,311.6,1476.0,41.7,97,0,0,0,0,0,0
0,303.9,313.1,1310.0,62.9,130,0,0,0,0,0,0
0,303.5,312.9,1504.0,44.8,111,0,0,0,0,0,0
0,303.5,312.9,1501.0,44.0,128,0,0,0,0,0,0
2,299.8,310.2,1573.0,33.3,168,0,0,0,0,0,0
0,301.2,311.0,1573.0,32.8,57,0,0,0,0,0,0
1,296.4,307.5,1684.0,31.4,72,0,0,0,0,0,0
1,298.2,308.9,1326.0,54.4,75,0,0,0,0,0,0
0,297.7,308.7,1474.0,46.8,188,0,0,0,0,0,0
0,299.8,309.1,1612.0,35.4,205,0,0,0,0,0,0
2,301.1,310.0,1470.0,40.1,23,0,0,0,0,0,0
1,298.5,309.5,1483.0,44.8,92,0,0,0,0,0,0
1,300.1,310.4,1480.0,37.1,77,0,0,0,0,0,0
0,297.3,308.5,1497.0,47.5,27,0,0,0,0,0,0
0,303.6,311.8,1736.0,32.9,99,0,0,0,0,0,0
1,298.9,309.8,1899.5,21.7,105,0,0,0,0,0,0
1,297.5,308.5,1612.0,30.0,163,0,0,0,0,0,0
0,302.3,311.5,1565.0,35.6,41,0,0,0,0,0,0
0,298.1,308.1,1616.0,32.8,65,0,0,0,0,0,0
0,299.7,309.2,1620.0,30.0,168,0,0,0,0,0,0
1,298.3,309.0,1505.0,41.3,93,0,0,0,0,0,0
0,301.3,310.1,1531.0,41.6,9,0,0,0,0,0,0
0,300.1,311.6,1530.0,36.6,74,0,0,0,0,0,0
0,298.3,308.4,1593.0,37.0,174,0,0,0,0,0,0
2,303.9,313.0,1517.0,36.0,142,0,0,0,0,0,0
0,300.2,310.3,1514.0,38.7,48,0,0,0,0,0,0
0,299.3,308.5,1772.0,26.1,52,0,0,0,0,0,0
1,299.5,310.7,1488.0,39.5,95,0,0,0,0,0,0
0,300.7,311.3,1522.0,35.2,48,0,0,0,0,0,0
0,301.5,311.1,1459.0,45.1,97,0,0,0,0,0,0
2,300.8,310.5,1582.0,31.1,193,0,0,0,0,0,0
0,298.9,309.6,1589.0,34.2,197,0,0,0,0,0,0
0,300.4,310.2,1529.0,36.2,10,0,0,0,0,0,0
0,298.5,309.5,1370.0,52.4,113,0,0,0,0,0,0
1,298.0,309.1,1574.0,34.8,40,0,0,0,0,0,0
0,298.0,309.2,1731.0,28.7,38,0,0,0,0,0,0
1,298.5,309.6,1441.0,48.2,107,0,0,0,0,0,0
1,299.8,309.7,1320.0,61.7,134,0,0,0,0,0,0
0,298.0,308.7,1771.0,26.2,206,0,0,0,0,0,0
1,297.4,308.6,1469.0,42.6,80,0,0,0,0,0,0
0,298.6,308.3,1422.0,40.4,179,0,0,0,0,0,0
0,301.0,310.5,1429.0,39.4,98,0,0,0,0,0,0
1,300.8,310.3,1868.0,24.5,95,0,0,0,0,0,0
0,301.2,310.3,1548.0,38.6,59,0,0,0,0,0,0
1,302.2,311.4,1626.0,31.6,62,0,0,0,0,0,0
0,296.9,307.6,1435.0,45.0,119,0,0,0,0,0,0
2,298.3,309.2,1486.0,42.4,16,0,0,0,0,0,0
0,298.8,309.7,1740.0,28.5,152,0,0,0,0,0,0
2,298.9,309.7,1407.0,48.6,161,0,0,0,0,0,0
2,297.7,307.1,1855.0,22.5,7,0,0,0,0,0,0
1,297.8,309.8,1798.0,25.5,203,0,0,0,0,0,0
1,298.2,308.0,1899.5,21.7,32,0,0,0,0,0,0
1,299.3,308.4,1468.0,42.2,83,0,0,0,0,0,0
2,301.3,311.0,1580.0,36.6,184,0,0,0,0,0,0
1,298.9,308.6,1524.0,40.4,131,0,0,0,0,0,0
0,300.3,310.2,1369.0,48.8,36,0,0,0,0,0,0
0,299.8,309.3,1299.0,65.1,212,0,0,0,0,0,1
1,300.5,311.2,1551.0,36.6,205,0,0,0,0,0,0
0,303.0,312.3,1486.0,42.4,112,0,0,0,0,0,0
1,300.9,311.8,1843.0,24.5,25,0,0,0,0,0,0
1,304.0,313.3,1844.0,27.1,88,0,0,0,0,0,0
0,300.7,312.0,1401.0,51.1,50,0,0,0,0,0,0
0,303.0,311.2,1735.0,26.1,194,0,0,0,0,0,0
0,300.6,311.5,1459.0,47.0,63,0,0,0,0,0,0
1,299.5,309.3,1506.0,41.5,77,0,0,0,0,0,0
0,301.8,310.6,1899.5,12.800000000000011,124,0,0,0,0,0,1
0,300.5,312.0,1478.0,39.0,153,0,0,0,0,0,0
1,301.3,311.0,1402.0,47.5,197,0,0,0,0,0,0
1,297.5,308.5,1401.0,50.5,6,0,0,0,0,0,0
0,301.5,311.2,1700.0,28.8,39,0,0,0,0,0,0
