rotational_speed_[rpm],tool_wear_[min],air_temperature_[k],type,twf,pwf,process_temperature_[k],hdf,rnf,osf
1408.0,89,301.6,0,0,0,311.2,0,0,0
1438.0,7,301.3,0,0,0,310.0,0,0,0
1610.0,152,302.6,0,0,0,311.0,0,0,0
1679.0,59,300.5,2,0,0,311.4,0,0,0
1382.0,17,298.1,1,0,0,308.5,0,0,0
1587.0,122,301.5,0,0,0,310.6,0,0,0
1382.0,94,302.2,0,0,0,311.3,0,0,0
1452.0,77,302.5,0,0,0,311.9,0,0,0
1453.0,204,298.1,1,0,0,308.3,0,0,0
1395.0,157,300.5,0,0,0,309.7,0,0,0
1437.0,42,303.7,0,0,0,312.8,0,0,0
1493.0,146,297.2,0,0,0,307.9,0,0,0
1421.0,26,301.9,1,0,0,310.9,0,0,0
1585.0,185,301.7,0,0,0,311.0,0,0,0
1534.0,23,298.9,0,0,0,309.8,0,0,0
1631.0,132,300.5,2,0,0,310.8,0,0,0
1505.0,14,297.3,0,0,0,308.6,0,0,0
1484.0,61,298.9,1,0,0,310.1,0,0,0
1820.0,174,299.8,0,0,0,311.1,0,0,0
1597.0,35,299.6,2,0,0,309.2,0,0,0
1622.0,18,297.8,1,0,0,307.8,0,0,0
1484.0,8,298.8,0,0,0,308.4,0,0,0
1664.0,168,301.0,1,0,0,312.1,0,0,0
1442.0,110,298.3,0,0,0,310.0,0,0,0
1405.0,157,302.7,0,0,0,312.2,0,0,0
1364.0,208,300.7,2,0,0,310.2,0,0,0
1657.0,52,301.1,0,0,0,310.2,0,0,0
1899.5,105,300.9,0,0,0,311.4,0,0,0
1606.0,184,303.6,0,0,0,312.6,0,0,0
1662.0,57,300.7,0,0,0,310.3,0,0,0
1310.0,40,298.6,0,0,0,308.4,0,0,0
1429.0,198,303.6,0,0,0,312.7,0,0,0
1384.0,159,300.4,0,0,0,309.7,0,0,0
1899.5,31,302.2,0,0,0,311.4,0,0,0
1538.0,54,297.9,1,0,0,308.8,0,0,0
1463.0,188,298.4,1,0,0,308.2,0,0,0
1575.0,12,297.7,0,0,0,308.9,0,0,0
1877.0,96,303.5,0,0,0,312.8,0,0,0
1572.0,20,299.6,0,0,0,309.2,0,0,0
1606.0,156,302.0,2,0,0,309.9,0,0,0
1379.0,122,297.6,1,0,0,308.1,0,0,0
1374.0,66,300.7,2,0,0,311.3,0,0,0
1536.0,99,298.0,2,0,0,308.7,0,0,0
1517.0,96,304.0,2,0,0,313.2,0,0,0
1476.0,180,303.4,0,0,0,311.7,0,0,0
1428.0,99,301.2,1,0,0,312.4,0,0,0
1467.0,32,301.9,0,0,0,310.6,0,0,0
1347.0,104,301.4,0,0,0,310.6,0,0,0
1527.0,85,298.0,0,0,0,309.2,0,0,0
1533.0,106,298.6,0,0,0,309.6,0,0,0
1458.0,111,298.4,0,0,0,308.8,0,0,0
1499.0,55,302.2,0,0,0,311.4,0,0,0
1488.0,101,297.7,2,0,0,308.3,0,0,0
1407.0,51,300.8,0,0,0,310.8,0,0,0
1899.5,150,298.1,1,0,0,307.6,0,0,0
1738.0,51,300.0,0,0,0,309.6,0,0,0
1692.0,55,303.3,2,0,0,311.4,0,0,0
1607.0,38,296.7,2,0,0,307.5,0,0,0
1784.0,177,302.7,1,0,0,311.7,0,0,0
1584.0,71,300.4,0,0,0,309.7,0,0,0
1614.0,129,302.3,0,0,0,311.3,0,0,0
1686.0,97,297.3,1,0,0,308.4,0,0,0
1379.0,28,297.9,0,0,0,309.0,0,0,0
1350.0,168,297.0,0,0,0,307.9,0,0,0
1350.0,111,298.8,0,0,0,309.1,0,0,0
1492.0,178,298.2,0,0,0,307.6,0,0,0
1390.0,196,298.6,0,0,0,309.6,0,0,0
1899.5,51,302.1,1,0,0,310.9,0,0,0
1563.0,87,300.6,0,0,0,311.0,0,0,0
1444.0,174,302.4,2,0,0,310.9,0,0,0
1899.5,82,297.9,1,0,0,309.0,0,0,0
1481.0,6,298.6,1,0,0,309.0,0,0,0
1456.0,145,302.0,0,0,0,309.8,0,0,0
1493.0,172,300.2,0,0,0,310.0,0,0,0
1586.0,131,297.3,1,0,0,308.8,0,0,0
1439.0,114,297.4,0,0,0,308.6,0,0,0
1472.0,183,297.9,0,0,0,309.9,0,0,0
1609.0,116,297.4,0,0,0,308.6,0,0,0
1471.0,29,300.6,0,0,0,309.5,0,0,0
1332.0,71,299.1,1,0,0,308.4,0,0,0
1348.0,146,300.4,0,0,0,310.8,0,0,0
1473.0,81,299.6,0,0,0,310.2,0,0,0
1505.0,141,300.8,0,0,0,311.3,0,0,0
1414.0,190,303.8,0,0,0,312.7,0,0,0
1313.0,93,300.6,0,0,0,310.0,0,0,0
1675.0,200,301.0,0,0,0,312.1,0,0,0
1450.0,68,300.2,1,0,0,311.4,0,0,0
1453.0,140,303.1,0,0,0,312.5,0,0,0
1505.0,85,299.0,0,0,0,310.1,0,0,0
1450.0,62,300.8,1,0,0,310.4,0,0,0
1596.0,173,297.7,1,0,0,309.6,0,0,0
1356.0,136,300.4,1,0,0,309.8,0,0,0
1455.0,94,298.4,0,0,0,310.1,0,0,0
1491.0,195,299.7,0,0,0,310.9,0,0,0
1404.0,62,298.9,0,0,0,309.9,0,0,0
1899.5,135,300.7,0,0,0,311.1,0,0,0
1511.0,204,302.1,1,0,0,311.3,0,0,0
1515.0,124,297.9,1,0,0,309.6,0,0,0
1644.0,41,300.4,1,0,0,310.5,0,0,0
1474.0,78,300.0,0,0,0,309.8,0,0,0
1533.0,26,300.1,1,0,0,309.1,0,0,0
1366.0,30,303.5,0,0,0,312.0,0,0,0
1557.0,190,301.8,0,0,0,310.8,0,0,0
1505.0,4,299.7,0,0,0,310.3,0,0,0
1694.0,44,303.7,0,0,0,313.0,0,0,0
1551.0,9,300.3,0,0,0,311.8,0,0,0
1772.0,233,302.1,0,0,0,310.8,0,0,0
1331.0,85,301.9,0,0,0,310.6,0,0,0
1437.0,33,301.0,0,0,0,311.0,0,0,0
1535.0,12,297.5,1,0,0,308.9,0,0,0
1373.0,110,297.5,0,0,0,308.5,0,0,0
1731.0,101,301.5,0,0,0,311.1,0,0,0
1262.0,234,302.8,1,0,0,312.3,0,0,0
1528.0,160,297.5,0,0,0,308.4,0,0,0
1362.0,4,301.4,0,0,0,310.8,0,0,0
1330.0,97,302.5,0,0,0,310.9,0,0,0
1633.0,41,298.0,0,0,0,309.6,0,0,0
1483.0,162,300.7,1,0,0,310.1,0,0,0
1378.0,184,303.8,2,0,0,312.9,0,0,0
1369.0,104,299.1,2,0,0,310.4,0,0,0
1540.0,203,300.3,0,0,0,309.9,0,0,0
1528.0,177,303.9,0,0,0,312.7,0,0,0
1341.0,137,300.5,1,0,0,309.7,0,0,0
1826.0,2,299.3,1,0,0,310.9,0,0,0
1486.0,86,298.3,0,0,0,308.0,0,0,0
1695.0,8,299.1,0,0,0,310.2,0,0,0
1612.0,150,300.3,1,0,0,309.4,0,0,0
1384.0,99,302.4,0,0,0,311.8,0,0,0
1467.0,48,298.1,0,0,0,309.5,0,0,0
1566.0,128,300.6,0,0,0,312.0,0,0,0
1454.0,175,300.5,2,0,0,311.7,0,0,0
1304.0,142,296.8,0,0,0,307.6,0,0,0
1595.0,29,297.3,1,0,0,308.3,0,0,0
1429.0,23,299.2,0,0,0,310.3,0,0,0
1588.0,53,303.6,0,0,0,312.9,0,0,0
1481.0,100,303.9,0,0,0,313.2,0,0,0
1532.0,166,298.9,2,0,0,310.2,0,0,0
1295.0,130,297.4,0,0,0,308.5,0,0,0
1383.0,45,302.2,0,0,0,310.8,0,0,0
1763.0,103,301.9,1,0,0,310.9,0,0,0
1504.0,35,297.7,1,0,0,309.0,0,0,0
1702.0,143,298.6,0,0,0,309.3,0,0,0
1518.0,190,297.8,0,0,0,308.4,0,0,0
1499.0,8,300.5,0,0,0,310.6,0,0,0
1565.0,110,301.4,1,0,0,310.6,0,0,0
1452.0,72,297.5,0,0,0,308.6,0,0,0
1610.0,71,301.9,0,0,0,310.4,0,0,0
1579.0,162,299.9,1,0,0,311.2,0,0,0
1449.0,174,297.6,0,0,0,309.1,0,0,0
1899.5,26,303.6,1,0,0,312.8,0,0,0
1519.0,213,298.9,2,0,0,310.6,0,0,0
1734.0,72,300.6,0,0,0,311.7,0,0,0
1869.0,163,297.2,0,0,0,308.0,0,0,0
1571.0,228,300.5,1,0,0,310.2,0,0,0
1467.0,139,298.4,0,0,0,309.1,0,0,0
1899.5,102,300.7,1,0,0,310.6,0,0,0
1899.5,166,299.8,0,0,0,310.2,0,0,0
1850.0,194,298.4,0,0,0,308.2,0,0,0
1620.0,70,299.6,1,0,0,310.2,0,0,0
1521.0,142,302.4,0,0,0,310.4,0,0,0
1456.0,167,295.5,0,0,0,306.0,0,0,0
1415.0,169,297.6,0,0,0,308.6,0,0,0
1509.0,0,299.2,0,0,0,308.4,0,0,0
1429.0,53,301.8,1,0,0,310.7,0,0,0
1765.0,115,303.6,1,0,0,312.7,0,0,0
1442.0,169,302.6,0,0,0,311.5,0,0,0
1571.0,208,301.4,0,0,0,310.5,0,0,0
1447.0,61,297.3,0,0,0,308.0,0,0,0
1507.0,55,302.3,0,0,0,311.5,0,0,0
1695.0,28,300.5,0,0,0,310.5,0,0,0
1492.0,199,301.0,0,0,0,310.9,0,0,0
1678.0,34,301.3,1,0,0,311.1,0,0,0
1565.0,142,301.5,0,0,0,310.6,0,0,0
1294.0,126,299.9,0,0,0,309.6,0,0,0
1607.0,93,301.7,0,0,0,309.9,0,0,0
1419.0,115,297.2,0,0,0,308.3,0,0,0
1878.0,24,300.7,0,0,0,311.2,0,0,0
1490.0,6,297.9,0,0,0,308.0,0,0,0
1638.0,84,297.4,1,0,0,308.5,0,0,0
1275.0,15,300.2,0,0,0,309.7,0,0,0
1622.0,121,298.0,0,0,0,307.8,0,0,0
1435.0,12,301.7,0,0,0,310.2,0,0,0
1509.0,213,301.3,0,0,0,311.3,0,0,0
1508.0,159,302.3,1,0,0,311.9,0,0,0
1564.0,31,300.8,0,0,0,310.8,0,0,0
1614.0,15,298.2,1,0,0,308.9,0,0,0
1553.0,97,298.8,0,0,0,310.3,0,0,0
1393.0,99,298.7,0,0,0,309.7,0,0,0
1555.0,5,300.4,1,0,0,311.7,0,0,0
1537.0,175,298.6,0,0,0,309.3,0,0,0
1399.0,222,300.7,0,0,0,311.9,0,0,0
1412.0,59,299.9,1,0,0,309.5,0,0,0
1439.0,34,298.0,1,0,0,309.0,0,0,0
1506.0,49,302.2,0,0,0,310.9,0,0,0
1592.0,57,297.6,1,0,0,309.6,0,0,0
1899.5,36,297.8,1,0,0,309.3,0,0,0
1569.0,29,298.1,1,0,0,307.9,0,0,0
1516.0,135,296.8,1,0,0,307.5,0,0,0
1268.0,189,298.0,0,0,0,308.7,0,0,0
1780.0,91,298.2,0,0,0,309.0,0,0,0
1899.5,56,302.8,0,0,0,312.1,0,0,0
1557.0,139,298.8,0,0,0,309.8,0,0,0
1481.0,20,303.5,0,0,0,312.4,0,0,0
1471.0,119,298.5,0,0,0,309.3,0,0,0
1390.0,168,298.6,0,0,0,308.2,0,0,0
1899.5,28,301.2,1,0,0,310.7,0,0,0
1501.0,226,300.6,0,0,0,311.8,0,0,0
1685.0,130,302.3,1,0,0,311.7,0,0,0
1511.0,26,301.0,0,0,0,311.2,0,0,0
1450.0,186,296.9,1,0,0,308.4,0,0,0
1437.0,120,298.5,0,0,0,309.7,0,0,0
1435.0,219,303.1,0,0,0,311.2,0,0,0
1602.0,58,298.9,0,0,0,310.1,0,0,0
1751.0,183,300.8,1,0,0,309.7,0,0,0
1548.0,132,298.5,0,0,0,309.5,0,0,0
1675.0,164,300.4,1,0,0,309.6,0,0,0
1644.0,206,301.7,0,0,0,311.1,0,0,0
1397.0,137,303.3,1,0,0,312.6,0,0,0
1298.0,59,303.4,0,0,0,311.9,0,0,0
1486.0,98,297.2,2,0,0,308.6,0,0,0
1544.0,25,302.6,1,0,0,310.4,0,0,0
1595.0,135,302.0,1,0,0,310.4,0,0,0
1335.0,69,295.8,1,0,0,306.4,0,0,0
1463.0,85,297.6,2,0,0,308.6,0,0,0
1899.5,201,299.7,0,0,0,311.0,0,0,0
1468.0,55,300.6,1,0,0,311.4,0,0,0
1391.0,197,303.4,1,0,0,311.8,0,0,0
1524.0,204,302.6,1,0,0,310.5,0,0,0
1542.0,198,304.0,0,0,0,312.8,0,0,0
1287.0,49,295.6,0,0,0,306.2,0,0,0
1533.0,92,298.4,0,0,0,310.1,0,0,0
1422.0,4,302.8,2,0,0,312.5,0,0,0
1398.0,79,298.2,0,0,0,309.4,0,0,0
1676.0,158,300.3,0,0,0,311.1,0,0,0
1553.0,49,298.1,0,0,0,310.0,0,0,0
1542.0,203,299.3,1,0,0,308.4,0,0,0
1496.0,179,298.0,0,0,0,308.8,0,0,0
1396.0,117,301.5,0,0,0,310.5,0,0,0
1496.0,215,299.8,0,0,0,310.5,0,0,0
1523.0,99,298.3,0,0,0,310.1,0,0,0
1442.0,18,298.2,0,0,0,308.8,0,0,0
1476.0,25,301.4,1,0,0,311.2,0,0,0
1431.0,46,297.2,1,0,0,308.3,0,0,0
1492.0,222,296.8,2,0,0,308.1,0,0,0
1353.0,172,303.5,1,0,0,312.5,0,0,0
1524.0,100,298.2,2,0,0,309.0,0,0,0
1451.0,136,299.5,1,0,0,311.0,0,0,0
1486.0,146,300.8,0,0,0,310.8,0,0,0
1502.0,30,297.9,0,0,0,309.0,0,0,0
1686.0,60,298.1,2,0,0,309.9,0,0,0
1605.0,107,299.2,0,0,0,309.1,0,0,0
1465.0,60,301.8,1,0,0,310.3,0,0,0
1573.0,123,297.4,1,0,0,308.8,0,0,0
1558.0,115,299.6,0,0,0,309.3,0,0,0
1439.0,41,300.7,1,0,0,309.5,0,0,0
1420.0,67,300.7,0,0,0,312.3,0,0,0
1476.0,97,300.5,2,0,0,311.6,0,0,0
1310.0,130,303.9,0,0,0,313.1,0,0,0
1504.0,111,303.5,0,0,0,312.9,0,0,0
1501.0,128,303.5,0,0,0,312.9,0,0,0
1573.0,168,299.8,2,0,0,310.2,0,0,0
1573.0,57,301.2,0,0,0,311.0,0,0,0
1684.0,72,296.4,1,0,0,307.5,0,0,0
1326.0,75,298.2,1,0,0,308.9,0,0,0
1474.0,188,297.7,0,0,0,308.7,0,0,0
1612.0,205,299.8,0,0,0,309.1,0,0,0
1470.0,23,301.1,2,0,0,310.0,0,0,0
1483.0,92,298.5,1,0,0,309.5,0,0,0
1480.0,77,300.1,1,0,0,310.4,0,0,0
1497.0,27,297.3,0,0,0,308.5,0,0,0
1736.0,99,303.6,0,0,0,311.8,0,0,0
1899.5,105,298.9,1,0,0,309.8,0,0,0
1612.0,163,297.5,1,0,0,308.5,0,0,0
1565.0,41,302.3,0,0,0,311.5,0,0,0
1616.0,65,298.1,0,0,0,308.1,0,0,0
1620.0,168,299.7,0,0,0,309.2,0,0,0
1505.0,93,298.3,1,0,0,309.0,0,0,0
1531.0,9,301.3,0,0,0,310.1,0,0,0
1530.0,74,300.1,0,0,0,311.6,0,0,0
1593.0,174,298.3,0,0,0,308.4,0,0,0
1517.0,142,303.9,2,0,0,313.0,0,0,0
1514.0,48,300.2,0,0,0,310.3,0,0,0
1772.0,52,299.3,0,0,0,308.5,0,0,0
1488.0,95,299.5,1,0,0,310.7,0,0,0
1522.0,48,300.7,0,0,0,311.3,0,0,0
1459.0,97,301.5,0,0,0,311.1,0,0,0
1582.0,193,300.8,2,0,0,310.5,0,0,0
1589.0,197,298.9,0,0,0,309.6,0,0,0
1529.0,10,300.4,0,0,0,310.2,0,0,0
1370.0,113,298.5,0,0,0,309.5,0,0,0
1574.0,40,298.0,1,0,0,309.1,0,0,0
1731.0,38,298.0,0,0,0,309.2,0,0,0
1441.0,107,298.5,1,0,0,309.6,0,0,0
1320.0,134,299.8,1,0,0,309.7,0,0,0
1771.0,206,298.0,0,0,0,308.7,0,0,0
1469.0,80,297.4,1,0,0,308.6,0,0,0
1422.0,179,298.6,0,0,0,308.3,0,0,0
1429.0,98,301.0,0,0,0,310.5,0,0,0
1868.0,95,300.8,1,0,0,310.3,0,0,0
1548.0,59,301.2,0,0,0,310.3,0,0,0
1626.0,62,302.2,1,0,0,311.4,0,0,0
1435.0,119,296.9,0,0,0,307.6,0,0,0
1486.0,16,298.3,2,0,0,309.2,0,0,0
1740.0,152,298.8,0,0,0,309.7,0,0,0
1407.0,161,298.9,2,0,0,309.7,0,0,0
1855.0,7,297.7,2,0,0,307.1,0,0,0
1798.0,203,297.8,1,0,0,309.8,0,0,0
1899.5,32,298.2,1,0,0,308.0,0,0,0
1468.0,83,299.3,1,0,0,308.4,0,0,0
1580.0,184,301.3,2,0,0,311.0,0,0,0
1524.0,131,298.9,1,0,0,308.6,0,0,0
1369.0,36,300.3,0,0,0,310.2,0,0,0
1299.0,212,299.8,0,0,0,309.3,0,0,0
1551.0,205,300.5,1,0,0,311.2,0,0,0
1486.0,112,303.0,0,0,0,312.3,0,0,0
1843.0,25,300.9,1,0,0,311.8,0,0,0
1844.0,88,304.0,1,0,0,313.3,0,0,0
1401.0,50,300.7,0,0,0,312.0,0,0,0
1735.0,194,303.0,0,0,0,311.2,0,0,0
1459.0,63,300.6,0,0,0,311.5,0,0,0
1506.0,77,299.5,1,0,0,309.3,0,0,0
1899.5,124,301.8,0,0,0,310.6,0,0,0
1478.0,153,300.5,0,0,0,312.0,0,0,0
1402.0,197,301.3,1,0,0,311.0,0,0,0
1401.0,6,297.5,1,0,0,308.5,0,0,0
1700.0,39,301.5,0,0,0,311.2,0,0,0
1373.0,96,300.7,1,0,0,311.1,0,0,0
1460.0,14,301.5,1,0,0,310.7,0,0,0
1751.0,160,298.8,0,0,0,309.7,0,0,0
1404.0,62,297.8,0,0,0,308.7,0,0,0
1652.0,112,300.0,1,0,0,309.7,0,0,0
1560.0,186,300.4,1,0,0,310.0,0,0,0
1557.0,47,297.5,2,0,0,308.5,0,0,0
1764.0,27,300.5,0,0,0,310.2,0,0,0
1424.0,128,303.4,0,0,0,311.5,0,0,0
1580.0,100,298.9,0,0,0,310.1,0,0,0
1429.0,104,302.4,0,0,0,310.1,0,0,0
1484.0,172,298.3,0,0,0,308.4,0,0,0
1358.0,133,302.4,1,0,0,311.8,0,0,0
1590.0,58,302.4,0,0,0,311.5,0,0,0
1594.0,13,303.1,1,0,0,311.1,0,0,0
1390.0,131,297.4,2,0,0,307.9,0,0,0
1468.0,156,297.4,2,0,0,309.0,0,0,0
1618.0,53,300.0,1,0,0,309.6,0,0,0
1671.0,204,302.4,0,0,0,311.9,0,0,0
1626.0,209,303.9,0,0,0,313.0,0,0,0
1514.0,75,302.6,0,0,0,310.4,0,0,0
1489.0,180,300.4,2,0,0,311.2,0,0,0
1353.0,168,302.6,1,0,0,312.2,0,0,0
1432.0,197,298.7,2,0,0,308.4,0,0,0
1258.0,105,296.7,1,0,0,307.8,0,0,0
1382.0,199,299.0,2,0,0,308.8,0,0,0
1359.0,161,299.7,0,0,0,309.6,0,0,0
1455.0,76,299.6,1,0,0,310.1,0,0,0
1887.0,197,302.4,1,0,0,311.1,0,0,0
1325.0,34,299.2,1,0,0,310.4,0,0,0
1449.0,80,299.1,1,0,0,310.6,0,0,0
1729.0,96,302.9,0,0,0,312.2,0,0,0
1674.0,0,303.5,0,0,0,312.1,0,0,0
1362.0,185,298.9,0,0,0,310.2,0,0,0
1650.0,196,300.3,0,0,0,309.2,0,0,0
1509.0,52,302.8,0,0,0,312.2,0,0,0
1438.0,63,299.2,0,0,0,308.5,0,0,0
1881.0,40,296.2,0,0,0,307.3,0,0,0
1623.0,109,298.5,0,0,0,309.3,0,0,0
1597.0,203,303.8,1,0,0,312.4,0,0,0
1400.0,77,300.1,0,0,0,309.1,0,0,0
1647.0,3,297.5,0,0,0,308.2,0,0,0
1597.0,16,295.5,0,0,0,306.0,0,0,0
1899.5,164,299.5,0,0,0,308.8,0,0,0
1589.0,149,298.8,1,0,0,309.7,0,0,0
1646.0,175,297.9,0,0,0,308.4,0,0,0
1821.0,69,299.2,0,0,0,308.5,0,0,0
1636.0,38,302.8,0,0,0,310.9,0,0,0
1469.0,75,300.7,1,0,0,310.8,0,0,0
1484.0,65,302.7,2,0,0,312.0,0,0,0
1361.0,192,298.9,0,0,0,310.1,0,0,0
1632.0,121,304.0,0,0,0,313.2,0,0,0
1457.0,168,303.5,0,0,0,312.5,0,0,0
1582.0,144,300.3,2,0,0,309.7,0,0,0
1771.0,213,298.9,0,0,0,308.6,0,0,0
1460.0,41,297.2,0,0,0,308.4,0,0,0
1302.0,87,299.7,2,0,0,309.2,0,0,0
1596.0,157,301.3,0,0,0,310.9,0,0,0
1706.0,107,298.4,0,0,0,308.9,0,0,0
1402.0,94,301.5,1,0,0,311.1,0,0,0
1382.0,116,297.9,0,0,0,309.0,0,0,0
1353.0,185,297.2,1,0,0,308.5,0,0,0
1411.0,177,302.5,0,0,0,312.0,0,0,0
1436.0,153,298.2,2,0,0,308.8,0,0,0
1645.0,169,298.9,0,0,0,309.5,0,0,0
1688.0,33,303.2,1,0,0,311.2,0,0,0
1431.0,37,300.5,0,0,0,311.9,0,0,0
1397.0,104,297.9,0,0,0,307.8,0,0,0
1317.0,187,301.7,0,0,0,309.9,0,0,0
1419.0,76,299.1,0,0,0,310.5,0,0,0
1899.5,29,298.1,1,0,0,308.0,0,0,0
1398.0,19,302.7,0,0,0,310.7,0,0,0
1721.0,50,303.7,0,0,0,313.1,0,0,0
1503.0,87,298.2,0,0,0,307.7,0,0,0
1363.0,62,301.0,0,0,0,311.2,0,0,0
1544.0,197,299.4,0,0,0,309.3,0,0,0
1802.0,192,302.5,0,0,0,311.5,0,0,0
1677.0,130,300.3,2,0,0,309.9,0,0,0
1337.0,106,301.3,0,0,0,310.5,0,0,0
1672.0,176,300.7,0,0,0,310.0,0,0,0
1448.0,107,297.8,0,0,0,307.5,0,0,0
1667.0,53,299.0,1,0,0,310.0,0,0,0
1434.0,144,298.7,1,0,0,309.9,0,0,0
1349.0,176,299.9,0,0,0,309.5,0,0,0
1406.0,112,301.7,0,0,0,310.6,0,0,0
1488.0,151,301.5,0,0,0,310.4,0,0,0
1447.0,173,302.6,0,0,0,312.0,0,0,0
1411.0,94,299.0,0,0,0,309.9,0,0,0
1337.0,52,303.4,0,0,0,312.2,0,0,0
1499.0,142,298.3,0,0,0,308.6,0,0,0
1450.0,106,297.9,1,0,0,307.8,0,0,0
1566.0,76,297.4,1,0,0,308.5,0,0,0
1712.0,95,299.2,2,0,0,308.9,0,0,0
1475.0,69,297.4,0,0,0,308.5,0,0,0
1443.0,21,298.8,0,0,0,308.2,0,0,0
1564.0,150,301.6,0,0,0,310.8,0,0,0
1497.0,76,301.2,0,0,0,310.3,0,0,0
1417.0,24,300.9,0,0,0,311.1,0,0,0
1597.0,38,300.7,0,0,0,310.8,0,0,0
1572.0,17,302.2,1,0,0,310.1,0,0,0
1683.0,8,300.5,0,0,0,310.3,0,0,0
1447.0,51,298.2,0,0,0,308.7,0,0,0
1500.0,30,302.3,1,0,0,311.4,0,0,0
1693.0,35,297.9,1,0,0,309.8,0,0,0
1732.0,232,303.3,0,0,0,311.4,0,0,0
1482.0,63,301.8,0,0,0,310.3,0,0,0
1528.0,147,298.8,0,0,0,310.0,0,0,0
1484.0,13,297.3,0,0,0,308.3,0,0,0
1394.0,82,302.9,1,0,0,312.6,0,0,0
1386.0,212,298.3,0,0,0,309.1,0,0,0
1794.0,114,298.9,0,0,0,310.0,0,0,0
1647.0,212,297.9,1,0,0,307.5,0,0,0
1446.0,173,299.5,0,0,0,308.7,0,0,0
1899.5,198,301.7,1,0,0,310.8,0,0,0
1513.0,189,296.9,0,0,0,308.3,0,0,0
1471.0,86,300.6,0,0,0,310.9,0,0,0
1558.0,0,301.0,0,0,0,310.1,0,0,0
1429.0,141,298.2,0,0,0,307.9,0,0,0
1523.0,59,303.7,0,0,0,312.8,0,0,0
1394.0,121,303.9,0,0,0,313.3,0,0,0
1516.0,64,299.3,0,0,0,309.0,0,0,0
1446.0,196,302.9,0,0,0,312.4,0,0,0
1496.0,88,297.1,0,0,0,307.9,0,0,0
1564.0,20,297.5,0,0,0,309.3,0,0,0
1474.0,191,299.3,0,0,0,308.6,0,0,0
1466.0,112,299.0,0,0,0,308.6,0,0,0
1574.0,4,301.2,1,0,0,311.1,0,0,0
1759.0,176,298.1,1,0,0,307.9,0,0,0
1442.0,233,301.8,0,0,0,309.7,0,0,0
1738.0,104,301.4,1,0,0,310.8,0,0,0
1499.0,185,299.1,1,0,0,308.6,0,0,0
1560.0,118,298.9,0,0,0,308.6,0,0,0
1361.0,62,303.5,0,0,0,311.6,0,0,0
1412.0,181,299.8,0,0,0,311.1,0,0,0
1380.0,160,301.5,0,0,0,310.5,0,0,0
1384.0,48,301.1,1,0,0,311.2,0,0,0
1558.0,206,303.7,1,0,0,312.8,0,0,0
1512.0,170,298.5,1,0,0,309.3,0,0,0
1455.0,145,299.1,0,0,0,308.5,0,0,0
1390.0,23,298.3,1,0,0,308.9,0,0,0
1469.0,15,299.6,0,0,0,310.2,0,0,0
1634.0,36,300.3,0,0,0,311.5,0,0,0
1628.0,12,298.1,1,0,0,308.8,0,0,0
1785.0,45,302.4,0,0,0,311.5,0,0,0
1558.0,35,298.0,1,0,0,309.2,0,0,0
1899.5,110,303.9,1,0,0,313.0,0,0,0
1558.0,184,301.3,0,0,0,310.1,0,0,0
1415.0,98,300.5,1,0,0,310.0,0,0,0
1453.0,153,299.8,1,0,0,309.5,0,0,0
1631.0,146,297.5,0,0,0,308.1,0,0,0
1734.0,70,297.4,1,0,0,308.1,0,0,0
1791.0,63,298.1,0,0,0,308.1,0,0,0
1600.0,190,297.4,1,0,0,308.5,0,0,0
1351.0,18,300.4,0,0,0,311.2,0,0,0
1545.0,117,298.4,0,0,0,309.5,0,0,0
1541.0,208,298.7,0,0,0,309.9,0,0,0
1889.0,6,299.9,1,0,0,309.4,0,0,0
1364.0,44,303.7,0,0,0,312.8,0,0,0
1559.0,23,298.4,0,0,0,310.0,0,0,0
1374.0,163,302.4,0,0,0,310.3,0,0,0
1887.0,120,300.0,0,0,0,309.3,0,0,0
1596.0,30,297.5,0,0,0,308.6,0,0,0
1702.0,135,301.5,0,0,0,310.5,0,0,0
1553.0,0,300.6,0,0,0,311.7,0,0,0
1479.0,144,298.4,0,0,0,309.6,0,0,0
1737.0,96,301.4,0,0,0,310.4,0,0,0
1497.0,150,299.9,0,0,0,310.4,0,0,0
1798.0,89,299.0,0,0,0,309.4,0,0,0
1397.0,164,299.8,1,0,0,310.0,0,0,0
1487.0,205,299.4,1,0,0,308.7,0,0,0
1463.0,145,300.2,0,0,0,311.4,0,0,0
1565.0,119,298.1,0,0,0,307.8,0,0,0
1514.0,113,303.8,1,0,0,313.0,0,0,0
1334.0,157,301.4,0,0,0,311.0,0,0,0
1519.0,92,299.1,0,0,0,310.4,0,0,0
1509.0,95,301.4,0,0,0,310.7,0,0,0
1601.0,69,303.0,0,0,0,311.2,0,0,0
1378.0,109,301.5,1,0,0,310.4,0,0,0
1647.0,14,302.6,0,0,0,310.3,0,0,0
1334.0,31,299.3,1,0,0,309.2,0,0,0
1792.0,121,301.1,2,0,0,310.8,0,0,0
1899.5,71,303.7,1,0,0,312.0,0,0,0
1668.0,183,300.9,2,0,0,311.3,0,0,0
1514.0,138,303.7,2,0,0,312.6,0,0,0
1321.0,73,301.6,0,0,0,310.6,0,0,0
1583.0,166,297.4,0,0,0,309.0,0,0,0
1513.0,157,300.2,1,0,0,311.6,0,0,0
1717.0,29,298.6,1,0,0,308.3,0,0,0
1783.0,190,302.0,1,0,0,310.8,0,0,0
1412.0,164,302.3,0,0,0,311.0,0,0,0
